accession	BinID	NewContigID	OldContigId	ContigIdMerge	ContigNewLength	ContigOldLength	GC	ProteinID	ProteinGC	ProteinLength	Prokka
GCA_000017945-FLGBHGLA_11370	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11370	0.027	109	hypothetical protein
GCA_000017945-FLGBHGLA_11380	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11380	0.095	189	hypothetical protein
GCA_000017945-FLGBHGLA_11390	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11390	0.109	91	50S ribosomal protein L44e
GCA_000017945-FLGBHGLA_11400	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11400	0.133	330	Coenzyme PQQ synthesis protein E
GCA_000017945-FLGBHGLA_11410	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11410	0.103	444	Digeranylgeranylglycerophospholipid reductase
GCA_000017945-FLGBHGLA_11420	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11420	0.092	312	hypothetical protein
GCA_000017945-FLGBHGLA_11430	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11430	0.074	562	Glutamate--tRNA ligase
GCA_000017945-FLGBHGLA_11440	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11440	0.035	112	hypothetical protein
GCA_000017945-FLGBHGLA_11450	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11450	0.122	179	hypothetical protein
GCA_000017945-FLGBHGLA_11460	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11460	0.075	821	putative phosphoenolpyruvate synthase
GCA_000017945-FLGBHGLA_11470	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11470	0.08	224	hypothetical protein
GCA_000017945-FLGBHGLA_11480	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11480	0.129	177	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GCA_000017945-FLGBHGLA_11490	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11490	0.071	365	hypothetical protein
GCA_000017945-FLGBHGLA_11500	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11500	0.1	619	tRNA(Met) cytidine acetyltransferase TmcA
GCA_000017945-FLGBHGLA_11510	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11510	0.063	79	hypothetical protein
GCA_000017945-FLGBHGLA_11520	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11520	0.057	87	hypothetical protein
GCA_000017945-FLGBHGLA_11530	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11530	0.088	326	hypothetical protein
GCA_000017945-FLGBHGLA_11540	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11540	0.078	268	hypothetical protein
GCA_000017945-FLGBHGLA_11550	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11550	0.047	126	hypothetical protein
GCA_000017945-FLGBHGLA_11560	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11560	0.137	218	tRNA (cytidine(56)-2'-O)-methyltransferase
GCA_000017945-FLGBHGLA_11570	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11570	0.069	144	Transcription factor E
GCA_000017945-FLGBHGLA_11580	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11580	0.085	315	Modification methylase MthTI
GCA_000017945-FLGBHGLA_11590	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11590	0.139	223	hypothetical protein
GCA_000017945-FLGBHGLA_11600	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11600	0.077	142	Holliday junction resolvase Hjc
GCA_000017945-FLGBHGLA_11610	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11610	0.096	135	Translation initiation factor 5A
GCA_000017945-FLGBHGLA_11620	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11620	0.051	366	hypothetical protein
GCA_000017945-FLGBHGLA_11630	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11630	0.187	32	hypothetical protein
GCA_000017945-FLGBHGLA_11640	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11640	0.119	526	hypothetical protein
GCA_000017945-FLGBHGLA_11650	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11650	0.115	251	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase TrmI
GCA_000017945-FLGBHGLA_11660	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11660	0.092	249	CRISPR-associated exonuclease Csa1
GCA_000017945-FLGBHGLA_11670	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11670	0.095	305	CRISPR-associated endonuclease Cas1 2
GCA_000017945-FLGBHGLA_11680	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11680	0.073	82	CRISPR-associated endoribonuclease Cas2
GCA_000017945-FLGBHGLA_11690	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11690	0.133	172	hypothetical protein
GCA_000017945-FLGBHGLA_11700	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11700	0.111	261	hypothetical protein
GCA_000017945-FLGBHGLA_11710	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11710	0.088	543	CRISPR-associated nuclease/helicase Cas3
GCA_000017945-FLGBHGLA_11720	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11720	0.068	338	hypothetical protein
GCA_000017945-FLGBHGLA_11730	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11730	0.119	293	hypothetical protein
GCA_000017945-FLGBHGLA_11740	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11740	0.097	347	CRISPR-associated aCascade subunit Cas7/Csa2 2
GCA_000017945-FLGBHGLA_11750	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11750	0.087	148	hypothetical protein
GCA_000017945-FLGBHGLA_11760	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11760	0.126	190	hypothetical protein
GCA_000017945-FLGBHGLA_11770	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11770	0.081	526	Lon protease
GCA_000017945-FLGBHGLA_11780	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11780	0.081	355	F(420)H(2) dehydrogenase subunit H
GCA_000017945-FLGBHGLA_11790	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11790	0.1	189	F(420)H(2) dehydrogenase subunit I
GCA_000017945-FLGBHGLA_11800	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11800	0.068	160	hypothetical protein
GCA_000017945-FLGBHGLA_11810	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11810	0.107	102	NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic
GCA_000017945-FLGBHGLA_11820	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11820	0.057	437	F(420)H(2) dehydrogenase subunit N
GCA_000017945-FLGBHGLA_11830	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11830	0.1	208	hypothetical protein
GCA_000017945-FLGBHGLA_11840	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11840	0.081	442	Elongation factor 1-alpha
GCA_000017945-FLGBHGLA_11850	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11850	0.098	244	hypothetical protein
GCA_000017945-FLGBHGLA_11860	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11860	0.085	245	D-aminoacyl-tRNA deacylase
GCA_000017945-FLGBHGLA_11870	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11870	0.093	64	hypothetical protein
GCA_000017945-FLGBHGLA_11880	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11880	0.122	163	Ribonuclease HI
GCA_000017945-FLGBHGLA_11890	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11890	0.097	184	hypothetical protein
GCA_000017945-FLGBHGLA_11900	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11900	0.078	561	Methionine--tRNA ligase
GCA_000017945-FLGBHGLA_11910	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11910	0.042	210	Cell division protein B1
GCA_000017945-FLGBHGLA_11920	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11920	0.104	239	hypothetical protein
GCA_000017945-FLGBHGLA_11930	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11930	0.086	58	hypothetical protein
GCA_000017945-FLGBHGLA_11940	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11940	0.086	232	Bifunctional protein GlmU
GCA_000017945-FLGBHGLA_11950	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11950	0.101	59	hypothetical protein
GCA_000017945-FLGBHGLA_11960	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11960	0.149	67	hypothetical protein
GCA_000017945-FLGBHGLA_11970	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11970	0.096	155	tRNA-guanine(15) transglycosylase
GCA_000017945-FLGBHGLA_11980	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11980	0.094	244	hypothetical protein
GCA_000017945-FLGBHGLA_11990	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_11990	0.132	181	hypothetical protein
GCA_000017945-FLGBHGLA_12000	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12000	0.118	110	hypothetical protein
GCA_000017945-FLGBHGLA_12010	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12010	0.11	317	hypothetical protein
GCA_000017945-FLGBHGLA_12020	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12020	0.105	161	hypothetical protein
GCA_000017945-FLGBHGLA_12030	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12030	0.061	327	Geranylgeranyl diphosphate synthase
GCA_000017945-FLGBHGLA_12040	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12040	0.102	399	hypothetical protein
GCA_000017945-FLGBHGLA_12050	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12050	0.071	601	DNA double-strand break repair helicase HerA
GCA_000017945-FLGBHGLA_12060	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12060	0.102	235	Ribonuclease BN
GCA_000017945-FLGBHGLA_12070	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12070	0.055	882	ATP-dependent DNA helicase Hel308
GCA_000017945-FLGBHGLA_12080	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12080	0.102	457	hypothetical protein
GCA_000017945-FLGBHGLA_12090	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12090	0.102	352	Glycerol-1-phosphate dehydrogenase [NAD(P)+]
GCA_000017945-FLGBHGLA_12100	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12100	0.048	104	50S ribosomal protein L18Ae
GCA_000017945-FLGBHGLA_12110	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12110	0.052	153	Prefoldin subunit alpha
GCA_000017945-FLGBHGLA_12120	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12120	0.067	340	Signal recognition particle receptor FtsY
GCA_000017945-FLGBHGLA_12130	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12130	0.031	64	Protein translocase subunit SecE
GCA_000017945-FLGBHGLA_12140	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12140	0.062	145	Transcription elongation factor Spt5
GCA_000017945-FLGBHGLA_12150	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12150	0.065	169	50S ribosomal protein L11
GCA_000017945-FLGBHGLA_12160	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12160	0.074	215	50S ribosomal protein L1
GCA_000017945-FLGBHGLA_12170	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12170	0.06	346	50S ribosomal protein L10
GCA_000017945-FLGBHGLA_12180	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12180	0.097	195	hypothetical protein
GCA_000017945-FLGBHGLA_12190	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12190	0.067	386	tRNA (guanine(26)-N(2))-dimethyltransferase
GCA_000017945-FLGBHGLA_12200	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12200	0.049	182	hypothetical protein
GCA_000017945-FLGBHGLA_12210	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12210	0.072	412	Type A flavoprotein FprA
GCA_000017945-FLGBHGLA_12220	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12220	0.103	262	hypothetical protein
GCA_000017945-FLGBHGLA_12230	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12230	0.08	62	hypothetical protein
GCA_000017945-FLGBHGLA_12240	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12240	0.09	55	hypothetical protein
GCA_000017945-FLGBHGLA_12250	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12250	0	29	hypothetical protein
GCA_000017945-FLGBHGLA_12260	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12260	0.108	148	hypothetical protein
GCA_000017945-FLGBHGLA_12270	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12270	0.087	377	o-succinylbenzoate synthase
GCA_000017945-FLGBHGLA_12280	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12280	0.057	367	hypothetical protein
GCA_000017945-FLGBHGLA_12290	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12290	0.079	226	hypothetical protein
GCA_000017945-FLGBHGLA_12300	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12300	0.095	105	hypothetical protein
GCA_000017945-FLGBHGLA_12310	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12310	0.095	189	hypothetical protein
GCA_000017945-FLGBHGLA_12320	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12320	0.083	263	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GCA_000017945-FLGBHGLA_12330	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12330	0.09	165	hypothetical protein
GCA_000017945-FLGBHGLA_12340	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12340	0.083	72	hypothetical protein
GCA_000017945-FLGBHGLA_12350	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12350	0.131	91	50S ribosomal protein L34e
GCA_000017945-FLGBHGLA_12360	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12360	0.074	202	Adenylate kinase
GCA_000017945-FLGBHGLA_12370	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12370	0.089	479	Protein translocase subunit SecY
GCA_000017945-FLGBHGLA_12380	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12380	0.086	345	hypothetical protein
GCA_000017945-FLGBHGLA_12390	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12390	0.07	784	hypothetical protein
GCA_000017945-FLGBHGLA_12400	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12400	0.06	150	putative cyclic pyranopterin monophosphate synthase
GCA_000017945-FLGBHGLA_12410	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12410	0.099	282	hypothetical protein
GCA_000017945-FLGBHGLA_12420	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12420	0.084	306	Cobalamin-binding protein
GCA_000017945-FLGBHGLA_12430	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12430	0.081	295	Iron-sulfur cluster carrier protein
GCA_000017945-FLGBHGLA_12440	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12440	0.098	112	hypothetical protein
GCA_000017945-FLGBHGLA_12450	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12450	0.06	183	putative isochorismatase family protein
GCA_000017945-FLGBHGLA_12460	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12460	0.122	301	Homoserine kinase
GCA_000017945-FLGBHGLA_12470	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12470	0.059	370	hypothetical protein
GCA_000017945-FLGBHGLA_12480	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12480	0.037	294	Chromosome partition protein Smc
GCA_000017945-FLGBHGLA_12490	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12490	0.069	259	GPN-loop GTPase
GCA_000017945-FLGBHGLA_12500	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12500	0.058	327	Homoserine O-acetyltransferase
GCA_000017945-FLGBHGLA_12510	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12510	0.057	140	hypothetical protein
GCA_000017945-FLGBHGLA_12520	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12520	0.061	341	V-type ATP synthase subunit C
GCA_000017945-FLGBHGLA_12530	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12530	0.035	113	hypothetical protein
GCA_000017945-FLGBHGLA_12540	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12540	0.074	216	hypothetical protein
GCA_000017945-FLGBHGLA_12550	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12550	0.101	99	hypothetical protein
GCA_000017945-FLGBHGLA_12560	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12560	0.053	241	hypothetical protein
GCA_000017945-FLGBHGLA_12570	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12570	0.117	239	putative branched-chain amino acid transport ATP-binding protein LivG
GCA_000017945-FLGBHGLA_12580	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12580	0.075	438	hypothetical protein
GCA_000017945-FLGBHGLA_12590	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12590	0.032	124	hypothetical protein
GCA_000017945-FLGBHGLA_12600	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12600	0.075	567	hypothetical protein
GCA_000017945-FLGBHGLA_12610	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12610	0.028	35	hypothetical protein
GCA_000017945-FLGBHGLA_12620	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12620	0.037	54	hypothetical protein
GCA_000017945-FLGBHGLA_12630	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12630	0.064	77	hypothetical protein
GCA_000017945-FLGBHGLA_12640	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12640	0.111	170	hypothetical protein
GCA_000017945-FLGBHGLA_12650	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12650	0.073	529	Phenylalanine--tRNA ligase beta subunit
GCA_000017945-FLGBHGLA_12660	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12660	0.089	478	Phenylalanine--tRNA ligase alpha subunit
GCA_000017945-FLGBHGLA_12670	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12670	0.056	497	Glutamine synthetase
GCA_000017945-FLGBHGLA_12680	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12680	0.133	75	hypothetical protein
GCA_000017945-FLGBHGLA_12690	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12690	0.062	96	hypothetical protein
GCA_000017945-FLGBHGLA_12700	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12700	0.092	140	hypothetical protein
GCA_000017945-FLGBHGLA_12710	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12710	0.152	263	hypothetical protein
GCA_000017945-FLGBHGLA_12720	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12720	0.04	148	hypothetical protein
GCA_000017945-FLGBHGLA_12730	GCA_000017945	FLGBHGLA_1	CP000816.1	GCA_000017945_contig_1	1297538	1297538	0.565	FLGBHGLA_12730	0.125	120	hypothetical protein
