target name	accession	query name	accession2	E-value_full_sequence	score_full_sequence	bias_full_sequence	E-value_best_first_domain	score_best_first_domain	bias_best_first_domain	exp	reg	clu	ov	env	dom	rep	inc	Description_target
GCA_000008085-CALJACFG_04890	-	Ribosomal_S13	PF00416.21	1.8e-35	119.1	0.0	2.3e-35	118.7	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07090	-	AdoMet_dc	PF02675.14	1.1e-35	119.0	0.0	1.3e-35	118.8	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11980	-	PAC2	PF09754.8	3.5e-35	118.9	0.0	4e-35	118.7	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02580	-	Usp	PF00582.25	2.8e-35	118.8	0.5	3.1e-35	118.7	0.5	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10190	-	tRNA-synt_2b	PF00587.24	2.9e-35	118.8	0.0	6.8e-35	117.6	0.0	1.5	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_14120	-	MMR_HSR1_C	PF08438.9	2e-35	118.7	0.1	3.7e-35	117.9	0.1	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02990	-	Peptidase_M24	PF00557.23	3.5e-35	118.5	0.0	4.1e-35	118.3	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01250	-	Rhomboid	PF01694.21	3.1e-35	118.4	15.2	3.1e-35	118.4	15.2	1.4	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_02430	-	RNA_binding	PF01877.16	2.3e-35	118.4	0.8	2.7e-35	118.2	0.8	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12410	-	FecCD	PF01032.17	3.5e-35	118.4	24.2	4.2e-35	118.2	24.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09850	-	RibD_C	PF01872.16	5.8e-35	117.9	0.0	7.1e-35	117.6	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06060	-	dUTPase	PF00692.18	4.1e-35	117.3	0.0	4.7e-35	117.1	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04910	-	Ribosomal_S8e	PF01201.21	8.7e-35	116.8	0.6	1e-34	116.6	0.6	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07850	-	UPF0147	PF03685.12	4e-35	116.7	2.1	4.4e-35	116.6	2.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12750	-	Aldolase_II	PF00596.20	1.4e-34	116.7	0.0	1.5e-34	116.5	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04420	-	ThiI	PF02568.13	1.3e-34	116.5	0.0	1.8e-34	116.0	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04580	-	Fer2_3	PF13085.5	8e-35	116.1	0.0	1.5e-34	115.3	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13930	-	DEAD	PF00270.28	2.4e-34	115.6	0.0	2.6e-33	112.2	0.0	2.5	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_14370	-	MoeA_N	PF03453.16	2.2e-34	115.4	0.0	3.4e-34	114.8	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12850	-	Amidohydro_3	PF07969.10	5.7e-34	115.3	0.0	8e-34	114.8	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00560	-	DUF432	PF04254.12	2.2e-34	115.2	0.2	3.3e-34	114.7	0.2	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02440	-	DUF2122	PF09895.8	2e-34	115.2	0.2	2.6e-34	114.8	0.2	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04700	-	Usp	PF00582.25	3.9e-34	115.1	2.2	4.7e-34	114.9	2.2	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03870	-	EamA	PF00892.19	3.1e-34	115.0	39.3	2.5e-21	73.3	14.8	2.0	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_01460	-	ABC_tran	PF00005.26	4.6e-34	114.8	0.0	6.8e-34	114.3	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04080	-	CutA1	PF03091.14	1.5e-34	114.8	0.7	1.6e-34	114.7	0.7	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03360	-	Topoisom_bac	PF01131.19	6.9e-34	114.5	2.1	6.9e-34	114.5	2.1	1.5	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06100	-	Ribosomal_L22	PF00237.18	3e-34	114.4	0.3	3.8e-34	114.0	0.3	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02780	-	GTP_EFTU	PF00009.26	5.6e-34	114.3	2.8	3.5e-33	111.7	2.8	2.0	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_03320	-	Ribosomal_L7Ae	PF01248.25	2.7e-34	113.8	0.4	3.4e-34	113.5	0.4	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14560	-	Ribosomal_L26	PF16906.4	5.2e-34	113.6	0.8	6.6e-34	113.3	0.8	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04730	-	AhpC-TSA	PF00578.20	6.4e-34	113.5	0.0	8.9e-34	113.1	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04920	-	TGT	PF01702.17	1.5e-33	113.4	0.0	2e-33	113.0	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06330	-	AdoMet_dc	PF02675.14	8.6e-34	113.0	0.0	1e-33	112.8	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01180	-	ABC_tran	PF00005.26	1.9e-33	112.8	0.0	3.1e-33	112.2	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01650	-	ABC_tran	PF00005.26	3.2e-33	112.1	0.0	4.5e-33	111.6	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05940	-	AA_permease_2	PF13520.5	3.4e-33	112.0	34.1	4.3e-33	111.7	34.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06410	-	UPF0020	PF01170.17	3.3e-33	112.0	0.0	1.9e-31	106.2	0.0	2.1	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13950	-	DUF108	PF01958.17	1.5e-33	112.0	1.7	3e-33	111.0	1.7	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14610	-	CBS	PF00571.27	1.5e-33	112.0	1.3	6.7e-19	65.1	0.2	2.0	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_13340	-	P-II	PF00543.21	2.2e-33	111.9	0.9	2.5e-33	111.7	0.9	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00010	-	DEAD	PF00270.28	3.4e-33	111.8	0.2	2.5e-32	109.0	0.1	2.1	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_12050	-	DUF87	PF01935.16	7.3e-33	111.5	0.0	1.4e-32	110.6	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00440	-	PyrI	PF01948.17	2.5e-33	111.2	0.2	3.6e-33	110.7	0.2	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04530	-	Glycos_transf_2	PF00535.25	5.6e-33	111.1	0.0	7.9e-33	110.6	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11170	-	ABC_tran	PF00005.26	7.4e-33	110.9	0.0	9.8e-33	110.5	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02600	-	AMP-binding_C	PF13193.5	5.4e-33	110.8	0.5	1.2e-32	109.7	0.5	1.6	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01580	-	tRNA_NucTransf2	PF09249.10	5.6e-33	110.6	0.1	1.2e-32	109.5	0.1	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13940	-	Desulfoferrodox	PF01880.17	5.1e-33	110.5	0.0	6e-33	110.3	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01930	-	DEAD	PF00270.28	1e-32	110.3	0.0	9e-31	103.9	0.0	2.5	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_02330	-	Ribosomal_L7Ae	PF01248.25	4e-33	110.0	0.5	4e-33	110.0	0.5	1.4	1	1	1	2	2	2	1	-
GCA_000008085-CALJACFG_00980	-	Ribosomal_L14	PF00238.18	8.9e-33	109.9	0.7	1e-32	109.8	0.7	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_06090	-	Ribosomal_S19	PF00203.20	5.3e-33	109.8	1.1	6.9e-33	109.4	1.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13100	-	ABC_tran	PF00005.26	1.6e-32	109.8	0.0	2e-32	109.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02440	-	NMD3	PF04981.12	1.9e-32	109.6	7.7	4e-23	79.0	0.7	2.1	1	1	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_05530	-	NAD_kinase	PF01513.20	2.1e-32	109.5	0.1	1.6e-31	106.6	0.1	1.9	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13020	-	Ldh_1_N	PF00056.22	1.5e-32	109.5	2.3	2.4e-32	108.9	2.3	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07540	-	ABC_tran	PF00005.26	2.2e-32	109.4	0.0	2.8e-32	109.0	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01470	-	ABC2_membrane	PF01061.23	2.1e-32	109.2	24.1	2.4e-32	109.0	24.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03590	-	SfsA	PF03749.12	3.1e-32	108.9	0.0	3.9e-32	108.5	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03290	-	Peptidase_S49	PF01343.17	2.7e-32	108.8	0.0	3.7e-32	108.4	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01980	-	AhpC-TSA	PF00578.20	2.1e-32	108.6	0.0	4.2e-32	107.6	0.0	1.5	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_03370	-	eIF-5_eIF-2B	PF01873.16	1.9e-32	108.6	0.7	2.2e-32	108.3	0.7	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05770	-	MoCF_biosynth	PF00994.23	2.4e-32	108.5	0.3	3.4e-32	108.0	0.3	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02310	-	Arginase	PF00491.20	8.7e-32	107.7	0.0	1.1e-31	107.3	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07920	-	Ribosomal_S8e	PF01201.21	5.9e-32	107.7	3.2	7.5e-32	107.3	3.2	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08270	-	Molybdopterin	PF00384.21	8.3e-32	107.6	0.0	8.1e-31	104.3	0.0	2.2	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01440	-	Usp	PF00582.25	9.6e-32	107.4	0.8	1.1e-31	107.2	0.8	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00860	-	CoA_binding	PF02629.18	6e-32	107.2	4.7	7.4e-32	106.9	2.1	2.2	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_09190	-	PDH	PF02153.16	7.8e-32	107.2	0.0	1e-31	106.8	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11270	-	CBS	PF00571.27	4.8e-32	107.2	9.0	4.1e-16	56.2	0.5	2.1	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_04420	-	Trp_syntA	PF00290.19	7.6e-32	107.1	0.0	9.8e-32	106.7	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07510	-	Semialdhyde_dh	PF01118.23	1e-31	106.9	0.0	2.8e-31	105.4	0.0	1.7	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_14170	-	Peptidase_M54	PF07998.10	1.5e-31	106.9	0.0	2.8e-31	106.0	0.0	1.4	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_04720	-	Ribosomal_L16	PF00252.17	9.3e-32	106.8	0.1	1.2e-31	106.4	0.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05560	-	CitMHS	PF03600.15	1.7e-31	106.5	43.9	3.5e-19	66.0	21.0	2.7	2	1	1	3	3	3	2	-
GCA_000008085-CALJACFG_05030	-	Ribosomal_S19	PF00203.20	6.9e-32	106.2	0.8	1e-31	105.6	0.8	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00170	-	CarboxypepD_reg	PF13620.5	8.7e-32	106.2	9.0	5.9e-08	29.9	0.1	5.8	5	0	0	5	5	5	5	-
GCA_000017945-FLGBHGLA_12390	-	SBP_bac_5	PF00496.21	2.1e-31	106.1	8.4	1.3e-26	90.3	0.5	2.3	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_02130	-	RNase_PH	PF01138.20	2.4e-31	106.0	0.0	3.3e-31	105.5	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05590	-	Ribosomal_L32e	PF01655.17	1.9e-31	105.6	0.3	2.5e-31	105.3	0.3	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03000	-	AFOR_N	PF02730.14	3.6e-31	105.5	0.0	2.3e-30	102.9	0.0	2.0	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_08520	-	HypA	PF01155.18	1.7e-31	105.5	0.0	1.9e-31	105.3	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01970	-	DUF21	PF01595.19	3.7e-31	105.1	6.3	6.4e-31	104.4	6.3	1.4	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04560	-	DUF460	PF04312.12	3e-31	104.9	1.9	4.1e-31	104.5	0.0	2.1	2	1	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_01880	-	Ribosomal_S9	PF00380.18	4.4e-31	104.9	0.3	5.2e-31	104.7	0.3	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10280	-	Ribosomal_L16	PF00252.17	3.5e-31	104.9	0.1	4.1e-31	104.7	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_02830	-	TFIIB	PF00382.18	2.4e-31	104.6	0.2	5.1e-17	58.7	0.1	2.3	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_01270	-	SpoU_methylase	PF00588.18	6.6e-31	104.3	0.0	8.8e-31	103.9	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13900	-	GATase	PF00117.27	8.9e-31	104.1	0.0	1e-30	103.9	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05220	-	CYTH	PF01928.20	9.7e-31	104.0	1.3	1.1e-30	103.8	1.3	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04140	-	Peptidase_M24	PF00557.23	1.1e-30	103.9	0.0	1.3e-30	103.6	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01400	-	Peripla_BP_6	PF13458.5	1.9e-30	103.6	0.0	2.3e-30	103.4	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04740	-	RAMPs	PF03787.14	1.7e-30	103.6	0.0	2.1e-30	103.3	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05800	-	PRA-CH	PF01502.17	4.3e-31	103.5	0.5	5.7e-31	103.2	0.5	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07460	-	Ribosomal_S28e	PF01200.17	4.9e-31	103.5	4.1	5.9e-31	103.2	4.1	1.1	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03750	-	Ribosomal_S28e	PF01200.17	5.1e-31	103.4	1.8	7.2e-31	103.0	1.8	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02110	-	DUF364	PF04016.11	1.3e-30	102.9	0.0	1.7e-30	102.5	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05120	-	CBS	PF00571.27	1.2e-30	102.8	11.7	3.7e-12	43.5	0.3	4.1	4	0	0	4	4	4	3	-
GCA_000008085-CALJACFG_03610	-	Endonuclease_5	PF04493.13	2.4e-30	102.7	0.0	5.9e-30	101.4	0.0	1.7	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00110	-	MoCF_biosynth	PF00994.23	1.6e-30	102.7	0.0	1.8e-30	102.5	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05370	-	Peptidase_M20	PF01546.27	2.4e-30	102.7	1.7	4.4e-30	101.9	1.7	1.3	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01200	-	tRNA_int_endo	PF01974.16	1e-30	102.6	0.1	1.4e-30	102.1	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_05460	-	HIT	PF01230.22	1.9e-30	102.5	0.1	2.7e-30	102.0	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13750	-	ABC_tran	PF00005.26	3.9e-30	102.1	0.0	5.9e-30	101.5	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_04510	-	Macro	PF01661.20	2.4e-30	102.0	0.2	3.5e-30	101.4	0.2	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04120	-	Ribosomal_L21e	PF01157.17	1.6e-30	101.9	0.7	1.7e-30	101.8	0.7	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13860	-	SBP_bac_11	PF13531.5	5.6e-30	101.7	0.0	6.3e-30	101.5	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02640	-	HMGL-like	PF00682.18	5.9e-30	101.6	0.0	8.4e-30	101.1	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_10800	-	TYW3	PF02676.13	4.1e-30	101.6	0.0	6e-30	101.1	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03650	-	AAA_32	PF13654.5	5.4e-30	101.5	0.0	2.9e-22	76.1	0.0	2.4	2	1	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_07210	-	Radical_SAM	PF04055.20	7.1e-30	101.5	0.1	7.1e-30	101.5	0.1	1.6	2	0	0	2	2	1	1	-
GCA_000017945-FLGBHGLA_03280	-	eIF2_C	PF09173.10	2.7e-30	101.4	0.1	6e-30	100.3	0.1	1.6	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03190	-	Peptidase_M20	PF01546.27	6.6e-30	101.3	0.1	1e-29	100.7	0.1	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_13200	-	Ribosomal_L6	PF00347.22	3.9e-30	101.3	14.1	3.4e-16	56.7	4.9	2.1	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_03660	-	5-FTHF_cyc-lig	PF01812.19	7.3e-30	101.1	0.0	9.4e-30	100.8	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00830	-	DUF359	PF04019.11	4.7e-30	100.8	0.0	5.8e-30	100.5	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11320	-	HIT	PF01230.22	7.7e-30	100.5	0.3	1.2e-29	100.0	0.1	1.4	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_04040	-	Helicase_C	PF00271.30	9.1e-30	100.3	1.1	2.1e-27	92.7	0.3	3.0	2	0	0	2	2	2	1	-
GCA_000008085-CALJACFG_01300	-	TGT	PF01702.17	2e-29	99.9	0.0	6.6e-29	98.2	0.0	1.8	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03330	-	DUF3692	PF12469.7	1.1e-29	99.9	0.0	3.3e-29	98.3	0.0	1.9	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08180	-	Ribosomal_L37ae	PF01780.18	9.6e-30	99.5	3.5	1.1e-29	99.4	3.5	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_02950	-	Methyltrn_RNA_2	PF04013.11	2.4e-29	99.4	0.0	5.4e-29	98.2	0.0	1.6	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03920	-	Succ_CoA_lig	PF13607.5	1.7e-29	99.4	0.1	4.3e-29	98.0	0.1	1.7	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_09440	-	NUDIX	PF00293.27	1.7e-29	99.4	0.9	2.1e-29	99.2	0.9	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04870	-	MMR_HSR1_C	PF08438.9	2.2e-29	99.3	0.0	3.9e-29	98.5	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_01110	-	tRNA_bind	PF01588.19	1.4e-29	99.0	0.1	1.6e-29	98.9	0.1	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00790	-	DNA_primase_lrg	PF04104.13	4.1e-29	98.7	0.0	5.8e-29	98.3	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07140	-	XPG_I	PF00867.17	2.3e-29	98.6	0.0	6e-29	97.2	0.0	1.7	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11080	-	TPP_enzyme_C	PF02775.20	3.7e-29	98.4	0.0	5.6e-29	97.9	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11390	-	Ribosomal_L44	PF00935.18	3.2e-29	98.3	6.2	3.2e-29	98.3	6.2	1.4	1	1	1	2	2	2	1	-
GCA_000017945-FLGBHGLA_13240	-	Hydrolase_3	PF08282.11	7.8e-29	98.1	0.1	4.5e-21	72.7	0.1	2.1	1	1	0	2	2	2	2	-
GCA_000008085-CALJACFG_00930	-	XPG_I	PF00867.17	3.7e-29	97.9	0.0	7.5e-29	96.9	0.0	1.5	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_00800	-	Lactamase_B_3	PF13483.5	6.7e-29	97.8	0.3	9.6e-29	97.3	0.1	1.3	2	0	0	2	2	2	1	-
GCA_000017945-FLGBHGLA_01900	-	Ribosomal_S2	PF00318.19	6.6e-29	97.6	0.6	8.4e-17	58.1	0.2	2.0	1	1	1	2	2	2	2	-
GCA_000017945-FLGBHGLA_12350	-	Ribosomal_L34e	PF01199.17	4.7e-29	97.5	4.6	5.1e-29	97.4	4.6	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_05050	-	AIRS_C	PF02769.21	1.1e-28	97.3	0.7	1.4e-28	96.9	0.7	1.2	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_00110	-	Desulfoferrodox	PF01880.17	7.6e-29	97.2	1.4	8.7e-29	97.0	1.4	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_07750	-	Methyltrn_RNA_3	PF02598.16	1.5e-28	97.1	0.0	3.1e-28	96.0	0.0	1.5	1	1	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_14600	-	Ribosomal_S8	PF00410.18	9e-29	97.0	0.1	1.1e-28	96.7	0.1	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09320	-	Metallophos_2	PF12850.6	1.6e-28	96.9	0.0	1.9e-28	96.7	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03490	-	B3_4	PF03483.16	1.7e-28	96.4	0.0	2.6e-28	95.8	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09670	-	tRNA-synt_1	PF00133.21	2.1e-28	95.8	0.0	4.1e-26	88.3	0.0	2.2	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_11820	-	Proton_antipo_M	PF00361.19	2.9e-28	95.8	34.5	7.4e-28	94.5	34.5	1.7	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08030	-	Ribosomal_L21e	PF01157.17	1.3e-28	95.7	0.0	1.5e-28	95.6	0.0	1.0	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_08320	-	DUF2341	PF10102.8	2.2e-28	95.7	5.4	1.5e-15	54.5	0.3	3.1	3	1	0	3	3	3	2	-
GCA_000017945-FLGBHGLA_10990	-	DUF433	PF04255.13	1.2e-28	95.7	0.0	1.5e-28	95.4	0.0	1.1	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_12270	-	MR_MLE_C	PF13378.5	3.4e-28	95.7	0.0	5.3e-28	95.1	0.0	1.2	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_09350	-	Thioredoxin_3	PF13192.5	2.6e-28	94.9	1.3	3.8e-17	59.1	0.2	2.3	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_13160	-	Ribosomal_S5_C	PF03719.14	1.8e-28	94.8	0.0	3.3e-28	94.0	0.0	1.4	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_03740	-	Radical_SAM	PF04055.20	9e-28	94.7	0.0	8.9e-27	91.5	0.0	2.3	3	0	0	3	3	2	1	-
GCA_000017945-FLGBHGLA_07780	-	RNase_Zc3h12a	PF11977.7	5.3e-28	94.7	0.0	8e-28	94.1	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000017945-FLGBHGLA_11620	-	RNA_lig_T4_1	PF09511.9	9.8e-28	94.4	0.0	1.5e-27	93.8	0.0	1.3	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_03220	-	tRNA-synt_2b	PF00587.24	1.1e-27	94.2	0.0	2.7e-27	92.8	0.0	1.6	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_04600	-	UPF0020	PF01170.17	9.5e-28	94.2	0.0	7.5e-27	91.2	0.0	2.0	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_05250	-	LigT_PEase	PF02834.15	4.9e-28	94.1	0.0	1.3e-18	64.0	0.0	2.1	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_06310	-	V_ATPase_I	PF01496.18	6.8e-28	94.0	17.0	1.9e-15	52.8	0.0	4.0	3	1	1	4	4	4	4	-
GCA_000008085-CALJACFG_02500	-	Ribosomal_L6	PF00347.22	8.9e-28	93.8	3.1	2.5e-17	60.3	0.2	2.1	2	0	0	2	2	2	2	-
GCA_000017945-FLGBHGLA_02720	-	OMPdecase	PF00215.23	1.4e-27	93.7	2.8	1.6e-27	93.5	2.8	1.0	1	0	0	1	1	1	1	-
GCA_000008085-CALJACFG_01120	-	Ribosomal_S6e	PF01092.18	1e-27	93.6	0.5	4.1e-27	91.6	0.5	1.7	1	1	0	1	1	1	1	-
GCA_000008085-CALJACFG_02110	-	tRNA_int_endo	PF01974.16	6.8e-28	93.6	1.1	1.4e-27	92.6	0.4	1.7	2	0	0	2	2	2	1	-
