GCA_000017945-FLGBHGLA_10210	IPR002737	MEMO1 family	PF01875	Memo-like protein	-	-
GCA_000017945-FLGBHGLA_10220	IPR036291; IPR001509	NAD(P)-binding domain superfamily; NAD-dependent epimerase/dehydratase	PF01370	NAD dependent epimerase/dehydratase family	GO:0003824|GO:0050662	-
GCA_000017945-FLGBHGLA_10230	IPR015415; IPR003959; IPR003960; IPR003593; IPR027417; IPR036181	Vps4 oligomerisation, C-terminal; ATPase, AAA-type, core; ATPase, AAA-type, conserved site; AAA+ ATPase domain; P-loop containing nucleoside triphosphate hydrolase; MIT domain superfamily	PF09336; PF00004	Vps4 C terminal oligomerisation domain; ATPase family associated with various cellular activities (AAA)	GO:0005524; GO:0005524	-
GCA_000017945-FLGBHGLA_10240	IPR036390; IPR036388; IPR000524	Winged helix DNA-binding domain superfamily; Winged helix-like DNA-binding domain superfamily; Transcription regulator HTH, GntR	PF00392	Bacterial regulatory proteins, gntR family	GO:0003700|GO:0006355	-
GCA_000017945-FLGBHGLA_10250	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10260	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10270	IPR035435; IPR016435	Diphthamide synthesis DHP1/DPH2, eukaryotes and archaea; Diphthamide synthesis DPH1/DPH2	PF01866	Putative diphthamide synthesis protein	GO:0017183	-
GCA_000017945-FLGBHGLA_10280	IPR001197; IPR022981; IPR018255; IPR036920; IPR016180	Ribosomal protein L10e; Ribosomal protein L10e, archaea; Ribosomal protein L10e, conserved site; Ribosomal protein L10e/L16 superfamily; Ribosomal protein L10e/L16	PF00252	Ribosomal protein L16p/L10e	GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005840|GO:0006412; GO:0003735|GO:0005622|GO:0005840|GO:0006412	-
GCA_000017945-FLGBHGLA_10290	IPR022908; IPR036602; IPR003827	tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase; tRNA wybutosine-synthesizing-like superfamily; tRNA wybutosine-synthesizing protein	PF02676	Methyltransferase TYW3	GO:0008175|GO:0030488|GO:0031591	-
GCA_000017945-FLGBHGLA_10300	IPR006436; IPR020828; IPR036291; IPR020830; IPR000846; IPR020831; IPR020829	Glyceraldehyde-3-phosphate dehydrogenase, type II; Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain; NAD(P)-binding domain superfamily; Glyceraldehyde 3-phosphate dehydrogenase, active site; Dihydrodipicolinate reductase, N-terminal; Glyceraldehyde/Erythrose phosphate dehydrogenase family; Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain	PF01113; PF02800	Dihydrodipicolinate reductase, N-terminus; Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	GO:0005737|GO:0006096|GO:0016620|GO:0050661|GO:0051287|GO:0055114; GO:0016620|GO:0055114; GO:0016620|GO:0055114; GO:0005737|GO:0006096|GO:0016620|GO:0050661|GO:0051287|GO:0055114; GO:0008839|GO:0009089|GO:0055114; GO:0016620|GO:0055114; GO:0016620|GO:0055114; GO:0016620|GO:0055114; GO:0005737|GO:0006096|GO:0016620|GO:0050661|GO:0051287|GO:0055114	-
GCA_000017945-FLGBHGLA_10310	IPR003373; IPR027417; IPR011640; IPR030389; IPR005225; IPR011642; IPR006073	Ferrous iron transport protein B; P-loop containing nucleoside triphosphate hydrolase; Ferrous iron transport protein B, C-terminal; FeoB-type guanine nucleotide-binding (G) domain; Small GTP-binding protein domain; Nucleoside transporter/FeoB GTPase, Gate domain; GTP binding domain	PF07664; PF02421; PF07670	Ferrous iron transport protein B C terminus; Ferrous iron transport protein B; Nucleoside recognition	GO:0005525|GO:0015093|GO:0015684|GO:0016021; GO:0015093|GO:0015684|GO:0016021; GO:0005525; GO:0005525; GO:0005525; GO:0005525; GO:0005525	-
GCA_000017945-FLGBHGLA_10320	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10330	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10340	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10350	IPR036852; IPR000209; IPR015500	Peptidase S8/S53 domain superfamily; Peptidase S8/S53 domain; Peptidase S8, subtilisin-related	PF00082	Subtilase family	GO:0004252|GO:0006508; GO:0004252|GO:0006508	-
GCA_000017945-FLGBHGLA_10360	IPR027417; IPR020588; IPR013632; IPR016467; IPR010995; IPR011938; IPR033925; IPR003593; IPR020587	P-loop containing nucleoside triphosphate hydrolase; DNA recombination and repair protein RecA-like, ATP-binding domain; DNA recombination and repair protein Rad51-like, C-terminal; DNA recombination and repair protein, RecA-like; DNA repair Rad51/transcription factor NusA, alpha-helical; DNA recombination/repair protein RadA; Rad51/DMC1/RadA; AAA+ ATPase domain; DNA recombination and repair protein RecA, monomer-monomer interface	PF08423; PF14520	Rad51; Helix-hairpin-helix domain	GO:0003677|GO:0005524|GO:0006281|GO:0008094; GO:0000166; GO:0003684|GO:0005524|GO:0006281|GO:0006310|GO:0008094; GO:0003684|GO:0005524|GO:0006281|GO:0006310|GO:0008094; GO:0003677; GO:0003677|GO:0005524|GO:0006259|GO:0008094	-
GCA_000017945-FLGBHGLA_10370	IPR020811; IPR020810; IPR000941; IPR029017; IPR036849; IPR034390; IPR020809	Enolase, N-terminal; Enolase, C-terminal TIM barrel domain; Enolase; Enolase-like, N-terminal; Enolase-like, C-terminal domain superfamily; Enolase-like superfamily; Enolase, conserved site	PF00113; PF03952	Enolase, C-terminal TIM barrel domain; Enolase, N-terminal domain	GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0000015|GO:0000287|GO:0004634|GO:0006096; GO:0046872; GO:0000015|GO:0000287|GO:0004634|GO:0006096	-
GCA_000017945-FLGBHGLA_10380	IPR011701; IPR036259; IPR020846	Major facilitator superfamily; MFS transporter superfamily; Major facilitator superfamily domain	PF07690	Major Facilitator Superfamily	GO:0016021|GO:0055085	-
GCA_000017945-FLGBHGLA_10390	IPR027417; IPR001482	P-loop containing nucleoside triphosphate hydrolase; Type II/IV secretion system protein	PF00437	Type II/IV secretion system protein	-	-
GCA_000017945-FLGBHGLA_10400	IPR018076	Type II secretion system F domain	PF00482	Type II secretion system (T2SS), protein F	-	-
GCA_000017945-FLGBHGLA_10410	IPR018076	Type II secretion system F domain	PF00482	Type II secretion system (T2SS), protein F	-	-
GCA_000017945-FLGBHGLA_10420	IPR036259	MFS transporter superfamily	-	-	-	-
GCA_000017945-FLGBHGLA_10430	IPR006846	Ribosomal protein S30	PF04758	Ribosomal protein S30	GO:0003735|GO:0005622|GO:0005840|GO:0006412	-
GCA_000017945-FLGBHGLA_10440	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10450	IPR004518	NTP pyrophosphohydrolase MazG, putative catalytic core	PF03819	MazG nucleotide pyrophosphohydrolase domain	-	-
GCA_000017945-FLGBHGLA_10460	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10470	IPR009008; IPR001412; IPR033709; IPR002300; IPR009080; IPR014729; IPR013155; IPR002301	Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain; Aminoacyl-tRNA synthetase, class I, conserved site; Isoleucyl tRNA synthetase type 2, anticodon-binding domain; Aminoacyl-tRNA synthetase, class Ia; Aminoacyl-tRNA synthetase, class Ia, anticodon-binding; Rossmann-like alpha/beta/alpha sandwich fold; Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding; Isoleucine-tRNA ligase	PF00133; PF08264	tRNA synthetases class I (I, L, M and V); Anticodon-binding domain of tRNA	GO:0002161|GO:0006418; GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0000049; GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0000166|GO:0004812|GO:0005524|GO:0006418; GO:0004812|GO:0006418; GO:0000166|GO:0004822|GO:0005524|GO:0005737|GO:0006428; GO:0000166|GO:0004822|GO:0005524|GO:0005737|GO:0006428; GO:0000166|GO:0004822|GO:0005524|GO:0005737|GO:0006428; GO:0000166|GO:0004822|GO:0005524|GO:0005737|GO:0006428; GO:0000166|GO:0004822|GO:0005524|GO:0005737|GO:0006428; GO:0002161|GO:0006418; GO:0000166|GO:0004822|GO:0005524|GO:0005737|GO:0006428; GO:0000166|GO:0004812|GO:0005524|GO:0006418	-
GCA_000017945-FLGBHGLA_10480	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	-	-	-	-
GCA_000017945-FLGBHGLA_10490	IPR000515; IPR035906	ABC transporter type 1, transmembrane domain MetI-like; MetI-like superfamily	PF00528	Binding-protein-dependent transport system inner membrane component	GO:0016020|GO:0055085	-
GCA_000017945-FLGBHGLA_10500	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10510	IPR030678; IPR039424; IPR000914	Peptide/nickel binding protein, MppA-type; Solute-binding protein family 5; Solute-binding protein family 5 domain	PF00496	Bacterial extracellular solute-binding proteins, family 5 Middle	GO:0043190|GO:0055085	-
GCA_000017945-FLGBHGLA_10520	IPR036105; IPR003731	Dinitrogenase iron-molybdenum cofactor biosynthesis superfamily; Dinitrogenase iron-molybdenum cofactor biosynthesis	PF02579	Dinitrogenase iron-molybdenum cofactor	-	-
GCA_000017945-FLGBHGLA_10530	IPR006976	VanZ-like	PF04892	VanZ like family	-	-
GCA_000017945-FLGBHGLA_10540	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10550	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10560	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10570	IPR019887; IPR011008	Transcription regulator AsnC/Lrp, ligand binding domain; Dimeric alpha-beta barrel	PF01037	Lrp/AsnC ligand binding domain	-	-
GCA_000017945-FLGBHGLA_10580	IPR012336; IPR036249	Thioredoxin-like fold; Thioredoxin-like superfamily	PF13462	Thioredoxin	-	-
GCA_000017945-FLGBHGLA_10590	IPR028974; IPR003367	TSP type-3 repeat; Thrombospondin, type 3-like repeat	PF02412	Thrombospondin type 3 repeat	GO:0005509; GO:0005509; GO:0005509|GO:0007155	-
GCA_000017945-FLGBHGLA_10600	IPR006558; IPR013320	LamG-like jellyroll fold; Concanavalin A-like lectin/glucanase domain superfamily	PF13385	Concanavalin A-like lectin/glucanases superfamily	-	-
GCA_000017945-FLGBHGLA_10610	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10620	IPR036503; IPR013984; IPR013983; IPR001203; IPR036021; IPR013985	Aldehyde ferredoxin oxidoreductase, N-terminal domain superfamily; Aldehyde ferredoxin oxidoreductase, domain 2; Aldehyde ferredoxin oxidoreductase, N-terminal; Aldehyde ferredoxin oxidoreductase, C-terminal; Aldehyde ferredoxin oxidoreductase-like, C-terminal; Aldehyde ferredoxin oxidoreductase, domain 3	PF01314; PF02730	Aldehyde ferredoxin oxidoreductase, domains 2 & 3; Aldehyde ferredoxin oxidoreductase, N-terminal domain	GO:0016491|GO:0016625|GO:0051536|GO:0055114; GO:0009055|GO:0016491|GO:0016625|GO:0051536|GO:0055114; GO:0016491|GO:0016625|GO:0051536|GO:0055114; GO:0009055|GO:0016491|GO:0016625|GO:0051536|GO:0055114; GO:0016625|GO:0051536|GO:0055114	-
GCA_000017945-FLGBHGLA_10630	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10640	IPR036052; IPR001926; IPR026260; IPR000634; IPR004450	Tryptophan synthase beta subunit-like PLP-dependent enzyme; Pyridoxal-phosphate dependent enzyme; Threonine synthase, bacterial/archaeal; Serine/threonine dehydratase, pyridoxal-phosphate-binding site; Threonine synthase-like	PF00291	Pyridoxal-phosphate dependent enzyme	GO:0004795|GO:0009088; GO:0006520|GO:0030170	-
GCA_000017945-FLGBHGLA_10650	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10660	IPR036291; IPR002347	NAD(P)-binding domain superfamily; Short-chain dehydrogenase/reductase SDR	PF13561	Enoyl-(Acyl carrier protein) reductase	-	-
GCA_000017945-FLGBHGLA_10670	IPR001279; IPR013471; IPR036866	Metallo-beta-lactamase; Ribonuclease Z/BN; Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	PF12706	Beta-lactamase superfamily domain	GO:0016891|GO:0042779; GO:0016891|GO:0042779; GO:0016891|GO:0042779	-
GCA_000017945-FLGBHGLA_10680	IPR032466; IPR001365	Metal-dependent hydrolase; Adenosine/AMP deaminase domain	PF00962	Adenosine/AMP deaminase	GO:0019239	-
GCA_000017945-FLGBHGLA_10690	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10700	IPR024902; IPR004821; IPR014729; IPR023140; IPR036809	FAD synthase RibL; Cytidyltransferase-like domain; Rossmann-like alpha/beta/alpha sandwich fold; Domain of unknown function DUF357; AF1782-like superfamily	PF04010; PF01467	Protein of unknown function (DUF357); Cytidylyltransferase-like	GO:0003919|GO:0006747|GO:0046444; GO:0003824|GO:0009058; GO:0003824|GO:0009058	-
GCA_000017945-FLGBHGLA_10710	IPR007159; IPR002912; IPR037914	SpoVT-AbrB domain; ACT domain; SpoVT-AbrB domain superfamily	-	-	GO:0003677; GO:0003677; GO:0003677	-
GCA_000017945-FLGBHGLA_10720	IPR017006	Uncharacterised conserved protein UCP032756	PF10051	Uncharacterized protein conserved in archaea (DUF2286)	-	-
GCA_000017945-FLGBHGLA_10730	IPR004013; IPR003141; IPR016195	PHP domain; Polymerase/histidinol phosphatase, N-terminal; Polymerase/histidinol phosphatase-like	PF13263; PF02811	PHP-associated; PHP domain	GO:0003824; GO:0003824	-
GCA_000017945-FLGBHGLA_10740	IPR036891; IPR022941; IPR013822; IPR027417; IPR003593; IPR036225; IPR000897; IPR004125	Signal recognition particle, SRP54 subunit, M-domain superfamily; Signal recognition particle, SRP54 subunit; Signal recognition particle, SRP54 subunit, helical bundle; P-loop containing nucleoside triphosphate hydrolase; AAA+ ATPase domain; SRP/SRP receptor, N-terminal; Signal recognition particle, SRP54 subunit, GTPase domain; Signal recognition particle, SRP54 subunit, M-domain	PF00448; PF02978; PF02881	SRP54-type protein, GTPase domain; Signal peptide binding domain; SRP54-type protein, helical bundle domain	GO:0006614|GO:0008312|GO:0048500; GO:0003924|GO:0005525|GO:0006614|GO:0048500; GO:0005525|GO:0006614; GO:0006614|GO:0008312|GO:0048500; GO:0005525|GO:0006614; GO:0006614|GO:0008312|GO:0048500; GO:0003924|GO:0005525|GO:0006614|GO:0048500; GO:0005525|GO:0006614; GO:0005525|GO:0006614	-
GCA_000017945-FLGBHGLA_10750	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10760	IPR011059; IPR006680; IPR032466	Metal-dependent hydrolase, composite domain superfamily; Amidohydrolase-related; Metal-dependent hydrolase	PF01979	Amidohydrolase family	GO:0016810; GO:0016787	-
GCA_000017945-FLGBHGLA_10770	IPR006073; IPR005225; IPR027417	GTP binding domain; Small GTP-binding protein domain; P-loop containing nucleoside triphosphate hydrolase	PF01926	50S ribosome-binding GTPase	GO:0005525; GO:0005525; GO:0005525; GO:0005525; GO:0005525	-
GCA_000017945-FLGBHGLA_10780	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10790	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10800	IPR036602; IPR003827; IPR022908	tRNA wybutosine-synthesizing-like superfamily; tRNA wybutosine-synthesizing protein; tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase	PF02676	Methyltransferase TYW3	GO:0008175|GO:0030488|GO:0031591	-
GCA_000017945-FLGBHGLA_10810	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10820	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10830	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10840	IPR002815; IPR013049; IPR004085; IPR034136; IPR036078; IPR036388	Spo11/DNA topoisomerase VI subunit A; Spo11/DNA topoisomerase VI, subunit A, N-terminal; DNA topoisomerase VI, subunit A; Topoisomerase 6 subunit A/Spo11, TOPRIM domain; Spo11/DNA topoisomerase VI subunit A superfamily; Winged helix-like DNA-binding domain superfamily	PF04406	Type IIB DNA topoisomerase	GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0003677|GO:0003824|GO:0005524|GO:0005694|GO:0006259; GO:0003677|GO:0003918|GO:0005694|GO:0006265; GO:0003677|GO:0003918|GO:0005694|GO:0006265; GO:0003677|GO:0003918|GO:0005694|GO:0006265; GO:0003677|GO:0003918|GO:0005694|GO:0006265; GO:0003677|GO:0003918|GO:0005694|GO:0006265; GO:0000737|GO:0003677|GO:0005694; GO:0000737|GO:0003677|GO:0005694; GO:0003677|GO:0003918|GO:0005694|GO:0006265	-
GCA_000017945-FLGBHGLA_10850	IPR029026; IPR029028	tRNA (guanine-N1-)-methyltransferase, N-terminal; Alpha/beta knot methyltransferases	-	-	-	-
GCA_000017945-FLGBHGLA_10860	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10870	IPR029056; IPR004443; IPR036652; IPR000631; IPR030677	Ribokinase-like; YjeF N-terminal domain; YjeF N-terminal domain superfamily; ATP-dependent (S)-NAD(P)H-hydrate dehydratase; Bifunctional NAD(P)H-hydrate repair enzyme Nnr	PF01256; PF03853	Carbohydrate kinase; YjeF-related protein N-terminus	GO:0052855; GO:0052855; GO:0052855; GO:0052855; GO:0052855; GO:0052855	-
GCA_000017945-FLGBHGLA_10880	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10890	IPR014748; IPR029045; IPR008927; IPR006176; IPR018376; IPR006108; IPR001753; IPR013328; IPR036291	Enoyl-CoA hydratase, C-terminal; ClpP/crotonase-like domain superfamily; 6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily; 3-hydroxyacyl-CoA dehydrogenase, NAD binding; Enoyl-CoA hydratase/isomerase, conserved site; 3-hydroxyacyl-CoA dehydrogenase, C-terminal; Enoyl-CoA hydratase/isomerase; 6-phosphogluconate dehydrogenase, domain 2; NAD(P)-binding domain superfamily	PF02737; PF00725; PF00378	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain; 3-hydroxyacyl-CoA dehydrogenase, C-terminal domain; Enoyl-CoA hydratase/isomerase	GO:0055114; GO:0003857|GO:0006631|GO:0016491|GO:0055114; GO:0055114; GO:0003824; GO:0003857|GO:0006631|GO:0016491|GO:0055114; GO:0003857|GO:0006631|GO:0016491|GO:0055114; GO:0003824; GO:0016491|GO:0055114; GO:0016491|GO:0055114	-
GCA_000017945-FLGBHGLA_10900	IPR020596; IPR001737; IPR029063; IPR011530; IPR020598	Ribosomal RNA adenine methylase transferase, conserved site; Ribosomal RNA adenine methyltransferase KsgA/Erm; S-adenosyl-L-methionine-dependent methyltransferase; Ribosomal RNA adenine dimethylase; Ribosomal RNA adenine methylase transferase, N-terminal	PF00398	Ribosomal RNA adenine dimethylase	GO:0000154|GO:0000179|GO:0008649; GO:0000179|GO:0006364; GO:0000154|GO:0000179|GO:0008649	-
GCA_000017945-FLGBHGLA_10910	IPR007003	Protein of unknown function DUF655	PF04919	Protein of unknown function (DUF655)	-	-
GCA_000017945-FLGBHGLA_10920	IPR023531; IPR016482	Preprotein translocase subunit SecG; Protein transport protein SecG/Sec61-beta/Sbh	PF03911	Sec61beta family	-	-
GCA_000017945-FLGBHGLA_10930	IPR003583; IPR010994; IPR006166; IPR011335	Helix-hairpin-helix DNA-binding motif, class 1; RuvA domain 2-like; ERCC4 domain; Restriction endonuclease  type II-like	PF14520; PF02732	Helix-hairpin-helix domain; ERCC4 domain	GO:0003677|GO:0006281; GO:0003677|GO:0006281; GO:0003677|GO:0004518; GO:0003677|GO:0004518	-
GCA_000017945-FLGBHGLA_10940	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10950	IPR024084; IPR004439; IPR019818	Isopropylmalate dehydrogenase-like domain; Isocitrate dehydrogenase NADP-dependent, dimeric, prokaryotic; Isocitrate/isopropylmalate dehydrogenase, conserved site	PF00180	Isocitrate/isopropylmalate dehydrogenase	GO:0016616|GO:0055114; GO:0004450|GO:0006099|GO:0055114; GO:0000287|GO:0016616|GO:0051287|GO:0055114; GO:0016616|GO:0055114; GO:0004450|GO:0006099|GO:0055114	-
GCA_000017945-FLGBHGLA_10960	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10970	IPR004948; IPR003593; IPR027417	Nucleoside-triphosphatase, THEP1 type; AAA+ ATPase domain; P-loop containing nucleoside triphosphate hydrolase	PF03266	NTPase	GO:0098519; GO:0098519	-
GCA_000017945-FLGBHGLA_10980	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_10990	IPR036388; IPR009057; IPR007367	Winged helix-like DNA-binding domain superfamily; Homeobox-like domain superfamily; Protein of unknown function DUF433	PF04255	Protein of unknown function (DUF433)	GO:0003677	-
GCA_000017945-FLGBHGLA_11000	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11010	IPR019267	CRISPR-associated protein Cas6, C-terminal	PF10040	CRISPR-associated endoribonuclease Cas6	-	-
GCA_000017945-FLGBHGLA_11020	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11030	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11040	IPR002729	CRISPR-associated protein Cas1	PF01867	CRISPR associated protein Cas1	GO:0003676|GO:0004519|GO:0043571|GO:0046872|GO:0051607; GO:0003676|GO:0004519|GO:0043571|GO:0046872|GO:0051607; GO:0003676|GO:0004519|GO:0043571|GO:0046872|GO:0051607	-
GCA_000017945-FLGBHGLA_11050	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11060	IPR017900; IPR017896	4Fe-4S ferredoxin, iron-sulphur binding, conserved site; 4Fe-4S ferredoxin-type, iron-sulphur binding domain	PF12838	4Fe-4S dicluster domain	-	-
GCA_000017945-FLGBHGLA_11070	IPR002869; IPR019752	Pyruvate-flavodoxin oxidoreductase, central domain; Pyruvate/ketoisovalerate oxidoreductase, catalytic domain	PF01558	Pyruvate ferredoxin/flavodoxin oxidoreductase	GO:0016491|GO:0055114; GO:0016903|GO:0055114; GO:0016491|GO:0055114	-
GCA_000017945-FLGBHGLA_11080	IPR029061; IPR011766	Thiamin diphosphate-binding fold; Thiamine pyrophosphate enzyme, C-terminal TPP-binding	PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	GO:0003824|GO:0030976	-
GCA_000017945-FLGBHGLA_11090	IPR009014; IPR033412; IPR029061; IPR002880	Transketolase C-terminal/Pyruvate-ferredoxin oxidoreductase domain II; Pyruvate:ferredoxin oxidoreductase, core domain II; Thiamin diphosphate-binding fold; Pyruvate flavodoxin/ferredoxin oxidoreductase, N-terminal	PF17147; PF01855	Pyruvate:ferredoxin oxidoreductase core domain II; Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg	GO:0003824; GO:0003824; GO:0016491|GO:0055114	-
GCA_000017945-FLGBHGLA_11100	IPR013785; IPR011343; IPR002915; IPR028581	Aldolase-type TIM barrel; Deoxyribose-phosphate aldolase; DeoC/FbaB/ lacD aldolase; Deoxyribose-phosphate aldolase type I	PF01791	DeoC/LacD family aldolase	GO:0003824; GO:0004139|GO:0005737|GO:0009264; GO:0004139|GO:0005737|GO:0009264; GO:0016829; GO:0004139; GO:0016829; GO:0004139|GO:0005737|GO:0009264	-
GCA_000017945-FLGBHGLA_11110	IPR002842; IPR038495	V-type ATPase subunit E; V-type ATPase subunit E, C-terminal domain superfamily	PF01991	ATP synthase (E/31 kDa) subunit	GO:0015991|GO:0033178|GO:0046961; GO:0015991|GO:0033178|GO:0046961	-
GCA_000017945-FLGBHGLA_11120	IPR036906; IPR008218	ATPase, V1 complex, subunit F superfamily; ATPase, V1 complex, subunit F	PF01990	ATP synthase (F/14-kDa) subunit	GO:0034220; GO:0034220; GO:0034220	-
GCA_000017945-FLGBHGLA_11130	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11140	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11150	IPR032816	SNARE associated Golgi protein	PF09335	SNARE associated Golgi protein	-	-
GCA_000017945-FLGBHGLA_11160	-	-	PF12698	ABC-2 family transporter protein	-	-
GCA_000017945-FLGBHGLA_11170	IPR027417; IPR003439; IPR017871; IPR003593; IPR005895	P-loop containing nucleoside triphosphate hydrolase; ABC transporter-like; ABC transporter, conserved site; AAA+ ATPase domain; ABC transporter, haem export, CcmA	PF00005	ABC transporter	GO:0005524|GO:0016887; GO:0005524|GO:0016887; GO:0005524|GO:0016887; GO:0005215|GO:0017004	-
GCA_000017945-FLGBHGLA_11180	IPR006638; IPR020050; IPR013785; IPR007197; IPR034405	Elp3/MiaB/NifB; FO synthase, subunit 2; Aldolase-type TIM barrel; Radical SAM; F420, menaquinone cofactor biosynthesis	PF04055	Radical SAM superfamily	GO:0003824|GO:0051536; GO:0016765; GO:0003824; GO:0003824|GO:0051536; GO:0016765; GO:0003824|GO:0051536	-
GCA_000017945-FLGBHGLA_11190	IPR018136; IPR015931; IPR001030; IPR011826; IPR006251; IPR033941; IPR036008	Aconitase family, 4Fe-4S cluster binding site; Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3; Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain; Homoaconitase/3-isopropylmalate dehydratase, large subunit, prokaryotic; Homoaconitase/3-isopropylmalate dehydratase, large subunit; 3-Isopropylmalate dehydratase, catalytic domain; Aconitase, iron-sulfur domain	PF00330	Aconitase family (aconitate hydratase)	GO:0003861|GO:0009098|GO:0051539; GO:0008652|GO:0016836|GO:0051539; GO:0003861; GO:0003861|GO:0009098|GO:0051539	-
GCA_000017945-FLGBHGLA_11200	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11210	-	-	-	-	-	-
GCA_000017945-FLGBHGLA_11220	IPR005734; IPR015320; IPR036890; IPR020568; IPR010979; IPR014721; IPR009081; IPR003594	DNA topoisomerase VI, subunit B; DNA topoisomerase VI, subunit B, transducer; Histidine kinase/HSP90-like ATPase superfamily; Ribosomal protein S5 domain 2-type fold; Ribosomal protein S13-like, H2TH; Ribosomal protein S5 domain 2-type fold, subgroup; Phosphopantetheine binding ACP domain; Histidine kinase/HSP90-like ATPase	PF09239; PF13589	Topoisomerase VI B subunit, transducer; Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	GO:0003677|GO:0003918|GO:0005524|GO:0006265; GO:0003677|GO:0003918|GO:0006265; GO:0003676; GO:0003677|GO:0003918|GO:0005524|GO:0006265; GO:0003677|GO:0003918|GO:0006265; GO:0003677|GO:0003918|GO:0006265; GO:0003677|GO:0003918|GO:0005524|GO:0006265; GO:0003677|GO:0003918|GO:0005524|GO:0006265	-
